Hip Replacement,PCT of Responsibility,5K9,CROYDON PCT,EQ-5D Index,139,0.369,0.747,0.378,122,7,10,0.765,0.396,0.332,0.459
Hip Replacement,PCT of Responsibility,5KF,GATESHEAD PCT,EQ-5D Index,88,0.370,0.749,0.379,75,*,*,0.770,0.400,0.322,0.478
Hip Replacement,PCT of Responsibility,5KG,SOUTH TYNESIDE PCT,EQ-5D Index,57,0.311,0.625,0.314,40,8,9,0.597,0.286,0.138,0.434
Hip Replacement,PCT of Responsibility,5KL,SUNDERLAND TEACHING PCT,EQ-5D Index,100,0.251,0.678,0.426,83,9,8,0.652,0.401,0.299,0.503
Hip Replacement,PCT of Responsibility,5KM,MIDDLESBROUGH PCT,EQ-5D Index,46,0.321,0.664,0.342,35,*,*,0.689,0.368,0.244,0.491
Hip Replacement,PCT of Responsibility,5L1,SOUTHAMPTON CITY PCT,EQ-5D Index,53,0.283,0.662,0.379,45,*,*,0.642,0.359,0.232,0.485
Hip Replacement,PCT of Responsibility,5L3,MEDWAY PCT,EQ-5D Index,77,0.299,0.675,0.376,63,7,7,0.641,0.342,0.249,0.435
Hip Replacement,PCT of Responsibility,5LA,KENSINGTON AND CHELSEA PCT,EQ-5D Index,14,0.365,0.830,0.465,13,*,*,*,*,*,*
Hip Replacement,PCT of Responsibility,5LC,WESTMINSTER PCT,EQ-5D Index,30,0.374,0.754,0.380,24,*,*,0.776,0.402,0.240,0.564
Hip Replacement,PCT of Responsibility,5LD,LAMBETH PCT,EQ-5D Index,43,0.439,0.777,0.337,37,*,*,0.884,0.445,0.314,0.577
Hip Replacement,PCT of Responsibility,5LE,SOUTHWARK PCT,EQ-5D Index,51,0.239,0.693,0.454,45,*,*,0.657,0.418,0.283,0.552
Hip Replacement,PCT of Responsibility,5LF,LEWISHAM PCT,EQ-5D Index,65,0.315,0.794,0.480,56,*,*,0.774,0.459,0.367,0.550
Hip Replacement,PCT of Responsibility,5LG,WANDSWORTH PCT,EQ-5D Index,45,0.354,0.786,0.432,38,*,*,0.800,0.446,0.331,0.561
Hip Replacement,PCT of Responsibility,5LH,TAMESIDE AND GLOSSOP PCT,EQ-5D Index,98,0.277,0.754,0.477,91,*,*,0.712,0.435,0.357,0.514
Hip Replacement,PCT of Responsibility,5LQ,BRIGHTON AND HOVE CITY PCT,EQ-5D Index,36,0.429,0.736,0.307,30,*,*,0.822,0.393,0.244,0.542
Hip Replacement,PCT of Responsibility,5M1,SOUTH BIRMINGHAM PCT,EQ-5D Index,203,0.344,0.775,0.431,179,15,9,0.801,0.457,0.403,0.510
Hip Replacement,PCT of Responsibility,5M2,SHROPSHIRE COUNTY PCT,EQ-5D Index,395,0.387,0.789,0.401,346,21,28,0.816,0.429,0.389,0.469
Hip Replacement,PCT of Responsibility,5M3,WALSALL TEACHING PCT,EQ-5D Index,107,0.307,0.677,0.369,86,12,9,0.657,0.350,0.270,0.431
Hip Replacement,PCT of Responsibility,5M6,RICHMOND AND TWICKENHAM PCT,EQ-5D Index,71,0.421,0.845,0.424,67,*,*,0.882,0.461,0.405,0.517
Hip Replacement,PCT of Responsibility,5M7,SUTTON AND MERTON PCT,EQ-5D Index,193,0.359,0.797,0.438,172,7,14,0.801,0.442,0.392,0.492
Hip Replacement,PCT of Responsibility,5M8,NORTH SOMERSET PCT,EQ-5D Index,108,0.376,0.806,0.430,101,*,*,0.800,0.424,0.357,0.490
Hip Replacement,PCT of Responsibility,5MD,COVENTRY TEACHING PCT,EQ-5D Index,105,0.359,0.738,0.379,87,9,9,0.744,0.385,0.300,0.470
Hip Replacement,PCT of Responsibility,5MK,TELFORD AND WREKIN PCT,EQ-5D Index,101,0.393,0.807,0.414,91,*,*,0.827,0.434,0.363,0.506
Hip Replacement,PCT of Responsibility,5MV,WOLVERHAMPTON CITY PCT,EQ-5D Index,106,0.305,0.771,0.467,96,*,*,0.757,0.452,0.381,0.524
Hip Replacement,PCT of Responsibility,5MX,HEART OF BIRMINGHAM TEACHING PCT,EQ-5D Index,48,0.321,0.628,0.308,38,*,*,0.609,0.288,0.145,0.431
Hip Replacement,PCT of Responsibility,5N1,LEEDS PCT,EQ-5D Index,297,0.325,0.758,0.434,265,17,15,0.748,0.423,0.379,0.467
Hip Replacement,PCT of Responsibility,5N2,KIRKLEES PCT,EQ-5D Index,197,0.371,0.787,0.416,173,7,17,0.800,0.429,0.376,0.483
Hip Replacement,PCT of Responsibility,5N3,WAKEFIELD DISTRICT PCT,EQ-5D Index,181,0.279,0.730,0.451,155,10,16,0.690,0.411,0.349,0.474
Hip Replacement,PCT of Responsibility,5N4,SHEFFIELD PCT,EQ-5D Index,233,0.316,0.726,0.410,199,14,20,0.710,0.394,0.336,0.453
Hip Replacement,PCT of Responsibility,5N5,DONCASTER PCT,EQ-5D Index,182,0.287,0.675,0.387,156,11,15,0.639,0.352,0.284,0.421
Hip Replacement,PCT of Responsibility,5N6,DERBYSHIRE COUNTY PCT,EQ-5D Index,537,0.350,0.766,0.417,466,34,37,0.769,0.419,0.386,0.453
Hip Replacement,PCT of Responsibility,5N7,DERBY CITY PCT,EQ-5D Index,119,0.355,0.740,0.385,103,8,8,0.738,0.383,0.315,0.452
Hip Replacement,PCT of Responsibility,5N8,NOTTINGHAMSHIRE COUNTY TEACHING PCT,EQ-5D Index,349,0.296,0.702,0.406,301,25,23,0.672,0.376,0.331,0.422
Hip Replacement,PCT of Responsibility,5N9,LINCOLNSHIRE TEACHING PCT,EQ-5D Index,449,0.323,0.745,0.422,395,30,24,0.732,0.409,0.370,0.447
Hip Replacement,PCT of Responsibility,5NA,REDBRIDGE PCT,EQ-5D Index,53,0.338,0.671,0.333,43,*,*,0.653,0.315,0.195,0.435
Hip Replacement,PCT of Responsibility,5NC,WALTHAM FOREST PCT,EQ-5D Index,51,0.222,0.763,0.541,48,*,*,0.709,0.487,0.348,0.626
Hip Replacement,PCT of Responsibility,5ND,COUNTY DURHAM PCT,EQ-5D Index,237,0.319,0.731,0.411,209,17,11,0.724,0.405,0.355,0.455
Hip Replacement,PCT of Responsibility,5NE,CUMBRIA TEACHING PCT,EQ-5D Index,259,0.357,0.783,0.426,226,16,17,0.790,0.433,0.377,0.489
Hip Replacement,PCT of Responsibility,5NF,NORTH LANCASHIRE TEACHING PCT,EQ-5D Index,195,0.293,0.769,0.476,171,11,13,0.711,0.418,0.360,0.475
Hip Replacement,PCT of Responsibility,5NG,CENTRAL LANCASHIRE PCT,EQ-5D Index,343,0.268,0.739,0.471,307,18,18,0.674,0.406,0.360,0.453
Hip Replacement,PCT of Responsibility,5NH,EAST LANCASHIRE TEACHING PCT,EQ-5D Index,182,0.367,0.756,0.389,155,16,11,0.774,0.407,0.355,0.459
Hip Replacement,PCT of Responsibility,5NJ,SEFTON PCT,EQ-5D Index,131,0.286,0.700,0.413,116,*,*,0.639,0.353,0.275,0.431
Hip Replacement,PCT of Responsibility,5NK,WIRRAL PCT,EQ-5D Index,168,0.303,0.733,0.430,150,10,8,0.713,0.410,0.347,0.473
Hip Replacement,PCT of Responsibility,5NL,LIVERPOOL PCT,EQ-5D Index,114,0.291,0.682,0.391,102,*,*,0.651,0.360,0.254,0.467
Hip Replacement,PCT of Responsibility,5NM,HALTON AND ST HELENS PCT,EQ-5D Index,145,0.270,0.714,0.444,128,9,8,0.663,0.393,0.323,0.463
Hip Replacement,PCT of Responsibility,5NN,WESTERN CHESHIRE PCT,EQ-5D Index,188,0.357,0.773,0.416,159,19,10,0.764,0.407,0.349,0.465
Hip Replacement,PCT of Responsibility,5NP,CENTRAL AND EASTERN CHESHIRE PCT,EQ-5D Index,311,0.345,0.777,0.432,272,19,20,0.764,0.419,0.377,0.462
Hip Replacement,PCT of Responsibility,5NQ,"HEYWOOD, MIDDLETON AND ROCHDALE PCT",EQ-5D Index,60,0.280,0.708,0.427,56,*,*,0.664,0.384,0.271,0.496
Hip Replacement,PCT of Responsibility,5NR,TRAFFORD PCT,EQ-5D Index,105,0.311,0.798,0.487,97,*,*,0.753,0.442,0.369,0.516
Hip Replacement,PCT of Responsibility,5NT,MANCHESTER PCT,EQ-5D Index,95,0.199,0.651,0.452,81,*,*,0.579,0.380,0.275,0.484
Hip Replacement,PCT of Responsibility,5NV,NORTH YORKSHIRE AND YORK PCT,EQ-5D Index,732,0.402,0.796,0.394,652,36,44,0.823,0.421,0.396,0.447
Hip Replacement,PCT of Responsibility,5NW,EAST RIDING OF YORKSHIRE PCT,EQ-5D Index,318,0.361,0.798,0.437,286,10,22,0.791,0.430,0.389,0.471
Hip Replacement,PCT of Responsibility,5NX,HULL TEACHING PCT,EQ-5D Index,88,0.269,0.693,0.425,79,*,*,0.666,0.397,0.291,0.503
Hip Replacement,PCT of Responsibility,5NY,BRADFORD AND AIREDALE TEACHING PCT,EQ-5D Index,241,0.372,0.749,0.377,200,17,24,0.761,0.389,0.334,0.443
Hip Replacement,PCT of Responsibility,5P1,SOUTH EAST ESSEX PCT,EQ-5D Index,207,0.341,0.722,0.380,171,25,11,0.722,0.381,0.326,0.437
Hip Replacement,PCT of Responsibility,5P2,BEDFORDSHIRE PCT,EQ-5D Index,257,0.318,0.750,0.432,229,15,13,0.714,0.396,0.345,0.446
Hip Replacement,PCT of Responsibility,5P3,EAST AND NORTH HERTFORDSHIRE PCT,EQ-5D Index,213,0.344,0.781,0.437,186,14,13,0.777,0.433,0.380,0.485
Hip Replacement,PCT of Responsibility,5P4,WEST HERTFORDSHIRE PCT,EQ-5D Index,232,0.360,0.773,0.413,201,9,22,0.770,0.410,0.360,0.461
Hip Replacement,PCT of Responsibility,5P5,SURREY PCT,EQ-5D Index,603,0.403,0.818,0.415,551,24,28,0.847,0.444,0.416,0.473
Hip Replacement,PCT of Responsibility,5P6,WEST SUSSEX PCT,EQ-5D Index,459,0.402,0.758,0.355,389,22,48,0.792,0.390,0.353,0.427
Hip Replacement,PCT of Responsibility,5P7,EAST SUSSEX DOWNS AND WEALD PCT,EQ-5D Index,300,0.465,0.822,0.356,261,23,16,0.895,0.430,0.391,0.469
Hip Replacement,PCT of Responsibility,5P8,HASTINGS AND ROTHER PCT,EQ-5D Index,174,0.402,0.792,0.390,153,13,8,0.830,0.428,0.374,0.481
Hip Replacement,PCT of Responsibility,5P9,WEST KENT PCT,EQ-5D Index,365,0.399,0.819,0.420,333,14,18,0.847,0.448,0.410,0.485
Hip Replacement,PCT of Responsibility,5PA,LEICESTERSHIRE COUNTY AND RUTLAND PCT,EQ-5D Index,388,0.347,0.737,0.390,331,30,27,0.740,0.393,0.349,0.437
Hip Replacement,PCT of Responsibility,5PC,LEICESTER CITY PCT,EQ-5D Index,75,0.219,0.699,0.479,68,*,*,0.637,0.418,0.328,0.508
Hip Replacement,PCT of Responsibility,5PD,NORTHAMPTONSHIRE TEACHING PCT,EQ-5D Index,308,0.380,0.790,0.410,270,11,27,0.805,0.425,0.389,0.462
Hip Replacement,PCT of Responsibility,5PE,DUDLEY PCT,EQ-5D Index,268,0.355,0.733,0.378,225,21,22,0.744,0.389,0.344,0.434
Hip Replacement,PCT of Responsibility,5PF,SANDWELL PCT,EQ-5D Index,163,0.318,0.710,0.391,131,17,15,0.711,0.393,0.316,0.471
Hip Replacement,PCT of Responsibility,5PG,BIRMINGHAM EAST AND NORTH PCT,EQ-5D Index,161,0.282,0.685,0.403,140,10,11,0.668,0.386,0.309,0.462
Hip Replacement,PCT of Responsibility,5PH,NORTH STAFFORDSHIRE PCT,EQ-5D Index,186,0.278,0.711,0.433,161,13,12,0.655,0.377,0.311,0.443
Hip Replacement,PCT of Responsibility,5PJ,STOKE ON TRENT PCT,EQ-5D Index,133,0.223,0.656,0.433,114,10,9,0.585,0.362,0.281,0.443
Hip Replacement,PCT of Responsibility,5PK,SOUTH STAFFORDSHIRE PCT,EQ-5D Index,322,0.357,0.764,0.407,288,20,14,0.762,0.405,0.365,0.445
Hip Replacement,PCT of Responsibility,5PL,WORCESTERSHIRE PCT,EQ-5D Index,344,0.390,0.784,0.395,295,29,20,0.802,0.412,0.372,0.452
Hip Replacement,PCT of Responsibility,5PM,WARWICKSHIRE PCT,EQ-5D Index,418,0.344,0.743,0.398,359,28,31,0.743,0.399,0.359,0.439
Hip Replacement,PCT of Responsibility,5PN,PETERBOROUGH PCT,EQ-5D Index,67,0.311,0.794,0.483,59,*,*,0.751,0.440,0.365,0.516
Hip Replacement,PCT of Responsibility,5PP,CAMBRIDGESHIRE PCT,EQ-5D Index,366,0.383,0.772,0.388,324,18,24,0.795,0.412,0.374,0.451
Hip Replacement,PCT of Responsibility,5PQ,NORFOLK PCT,EQ-5D Index,444,0.366,0.749,0.383,380,38,26,0.755,0.389,0.349,0.428
Hip Replacement,PCT of Responsibility,5PR,GREAT YARMOUTH AND WAVENEY PCT,EQ-5D Index,213,0.335,0.764,0.429,189,14,10,0.762,0.427,0.373,0.482
Hip Replacement,PCT of Responsibility,5PT,SUFFOLK PCT,EQ-5D Index,466,0.370,0.807,0.437,428,23,15,0.811,0.441,0.411,0.472
Hip Replacement,PCT of Responsibility,5PV,WEST ESSEX PCT,EQ-5D Index,145,0.367,0.773,0.405,130,7,8,0.777,0.410,0.357,0.463
Hip Replacement,PCT of Responsibility,5PW,NORTH EAST ESSEX PCT,EQ-5D Index,220,0.313,0.732,0.419,192,14,14,0.728,0.415,0.355,0.475
Hip Replacement,PCT of Responsibility,5PX,MID ESSEX PCT,EQ-5D Index,269,0.317,0.812,0.495,253,8,8,0.775,0.458,0.416,0.501
Hip Replacement,PCT of Responsibility,5PY,SOUTH WEST ESSEX PCT,EQ-5D Index,201,0.263,0.744,0.480,179,12,10,0.672,0.409,0.354,0.465
Hip Replacement,PCT of Responsibility,5QA,EASTERN AND COASTAL KENT PCT,EQ-5D Index,497,0.342,0.756,0.414,434,30,33,0.760,0.418,0.381,0.455
Hip Replacement,PCT of Responsibility,5QC,HAMPSHIRE PCT,EQ-5D Index,737,0.405,0.792,0.387,636,51,50,0.823,0.418,0.391,0.445
Hip Replacement,PCT of Responsibility,5QD,BUCKINGHAMSHIRE PCT,EQ-5D Index,181,0.383,0.809,0.426,166,9,6,0.799,0.416,0.372,0.461
Hip Replacement,PCT of Responsibility,5QE,OXFORDSHIRE PCT,EQ-5D Index,338,0.382,0.804,0.422,311,15,12,0.810,0.428,0.394,0.462
Hip Replacement,PCT of Responsibility,5QF,BERKSHIRE WEST PCT,EQ-5D Index,198,0.355,0.777,0.423,175,9,14,0.765,0.410,0.347,0.473
Hip Replacement,PCT of Responsibility,5QG,BERKSHIRE EAST PCT,EQ-5D Index,92,0.325,0.769,0.444,82,*,*,0.758,0.433,0.345,0.520
Hip Replacement,PCT of Responsibility,5QH,GLOUCESTERSHIRE PCT,EQ-5D Index,365,0.409,0.777,0.368,318,22,25,0.808,0.399,0.361,0.437
Hip Replacement,PCT of Responsibility,5QJ,BRISTOL PCT,EQ-5D Index,93,0.369,0.721,0.352,78,6,9,0.732,0.363,0.272,0.454
Hip Replacement,PCT of Responsibility,5QK,WILTSHIRE PCT,EQ-5D Index,258,0.374,0.796,0.423,219,20,19,0.798,0.424,0.380,0.467
Hip Replacement,PCT of Responsibility,5QL,SOMERSET PCT,EQ-5D Index,417,0.397,0.821,0.424,375,18,24,0.849,0.452,0.418,0.486
Hip Replacement,PCT of Responsibility,5QM,DORSET PCT,EQ-5D Index,380,0.361,0.790,0.429,341,17,22,0.794,0.433,0.391,0.476
Hip Replacement,PCT of Responsibility,5QN,BOURNEMOUTH AND POOLE TEACHING PCT,EQ-5D Index,126,0.285,0.781,0.496,115,*,*,0.741,0.456,0.383,0.529
Hip Replacement,PCT of Responsibility,5QP,CORNWALL AND ISLES OF SCILLY PCT,EQ-5D Index,501,0.371,0.754,0.384,424,38,39,0.776,0.405,0.369,0.441
Hip Replacement,PCT of Responsibility,5QQ,DEVON PCT,EQ-5D Index,759,0.416,0.794,0.377,648,57,54,0.834,0.418,0.392,0.444
Hip Replacement,PCT of Responsibility,5QR,REDCAR AND CLEVELAND PCT,EQ-5D Index,89,0.248,0.699,0.451,79,*,*,0.638,0.390,0.291,0.489
Hip Replacement,PCT of Responsibility,5QT,ISLE OF WIGHT NHS PCT,EQ-5D Index,137,0.329,0.750,0.421,119,8,10,0.727,0.398,0.326,0.470
Hip Replacement,PCT of Responsibility,5QV,HERTFORDSHIRE PCT,EQ-5D Index,43,0.425,0.799,0.375,37,*,*,0.836,0.411,0.297,0.525
Hip Replacement,PCT of Responsibility,TAC,NORTHUMBERLAND CARE TRUST,EQ-5D Index,218,0.406,0.814,0.408,195,13,10,0.851,0.445,0.405,0.485
Hip Replacement,PCT of Responsibility,TAK,BEXLEY CARE TRUST,EQ-5D Index,103,0.251,0.681,0.430,83,*,*,0.604,0.353,0.262,0.445
Hip Replacement,PCT of Responsibility,TAL,TORBAY CARE TRUST,EQ-5D Index,119,0.388,0.768,0.380,100,*,*,0.812,0.424,0.355,0.492
Hip Replacement,PCT of Responsibility,TAM,SOLIHULL CARE TRUST,EQ-5D Index,108,0.339,0.772,0.433,100,*,*,0.764,0.425,0.352,0.498
Hip Replacement,PCT of Responsibility,TAN,NORTH EAST LINCOLNSHIRE CARE TRUST PLUS,EQ-5D Index,109,0.226,0.700,0.474,92,8,9,0.626,0.400,0.306,0.493
Hip Replacement,PCT of Responsibility,TAP,BLACKBURN WITH DARWEN TEACHING CARE TRUST PLUS,EQ-5D Index,*,*,*,*,*,*,0,*,*,*,*
Hip Replacement,Provider,5QT,ISLE OF WIGHT NHS PCT,EQ-5D Index,131,0.330,0.751,0.421,114,8,9,0.728,0.398,0.325,0.471
Hip Replacement,Provider,NT204,"NUFFIELD HEALTH, BRENTWOOD HOSPITAL",EQ-5D Index,*,*,*,*,*,0,0,*,*,*,*
Hip Replacement,Provider,NT209,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",EQ-5D Index,16,0.333,0.715,0.382,14,*,*,*,*,*,*
Hip Replacement,Provider,NT210,"NUFFIELD HEALTH, THE GROSVENOR HOSPITAL, CHESTER",EQ-5D Index,21,0.337,0.756,0.419,18,*,*,*,*,*,*
Hip Replacement,Provider,NT213,"NUFFIELD HEALTH, DERBY HOSPITAL",EQ-5D Index,60,0.399,0.841,0.443,53,*,*,0.845,0.446,0.380,0.512
Hip Replacement,Provider,NT215,"NUFFIELD HEALTH, EXETER HOSPITAL",EQ-5D Index,12,0.430,0.805,0.375,10,*,*,*,*,*,*
Hip Replacement,Provider,NT219,"NUFFIELD HEALTH, HEREFORD HOSPITAL",EQ-5D Index,*,*,*,*,*,0,*,*,*,*,*
Hip Replacement,Provider,NT225,"NUFFIELD HEALTH, LEEDS HOSPITAL",EQ-5D Index,*,*,*,*,*,0,0,*,*,*,*
Hip Replacement,Provider,NT229,"NUFFIELD HEALTH, NEWCASTLE-UPON-TYNE HOSPITAL",EQ-5D Index,*,*,*,*,*,0,0,*,*,*,*
Hip Replacement,Provider,NT235,"NUFFIELD HEALTH, SHREWSBURY HOSPITAL",EQ-5D Index,*,*,*,*,*,0,0,*,*,*,*
Hip Replacement,Provider,NT238,"NUFFIELD HEALTH, TAUNTON HOSPITAL",EQ-5D Index,30,0.449,0.872,0.423,28,*,*,0.917,0.468,0.380,0.557
Hip Replacement,Provider,NT239,"NUFFIELD HEALTH, TUNBRIDGE WELLS HOSPITAL",EQ-5D Index,8,0.176,0.463,0.287,*,0,*,*,*,*,*
Hip Replacement,Provider,NT242,"NUFFIELD HEALTH, WOLVERHAMPTON HOSPITAL",EQ-5D Index,15,0.389,0.791,0.401,14,*,*,*,*,*,*
Hip Replacement,Provider,NT245,"NUFFIELD HEALTH, YORK HOSPITAL",EQ-5D Index,16,0.277,0.786,0.509,15,*,*,*,*,*,*
Hip Replacement,Provider,NT301,SPIRE SOUTH BANK HOSPITAL,EQ-5D Index,*,*,*,*,*,*,0,*,*,*,*
Hip Replacement,Provider,NT302,SPIRE BRISTOL HOSPITAL,EQ-5D Index,*,*,*,*,*,0,0,*,*,*,*
Hip Replacement,Provider,NT304,SPIRE SOUTHAMPTON HOSPITAL,EQ-5D Index,7,0.422,0.684,0.262,6,*,*,*,*,*,*
Hip Replacement,Provider,NT305,SPIRE PORTSMOUTH HOSPITAL,EQ-5D Index,25,0.439,0.870,0.431,24,*,*,*,*,*,*
Hip Replacement,Provider,NT307,Unknown (NT307),EQ-5D Index,12,0.485,0.936,0.451,12,0,0,*,*,*,*
Hip Replacement,Provider,NT308,SPIRE GATWICK PARK HOSPITAL,EQ-5D Index,6,0.446,0.880,0.434,6,0,0,*,*,*,*
Hip Replacement,Provider,NT309,SPIRE SUSSEX HOSPITAL,EQ-5D Index,20,0.534,0.867,0.333,19,*,*,*,*,*,*
Hip Replacement,Provider,NT312,SPIRE ALEXANDRA HOSPITAL,EQ-5D Index,*,*,*,*,*,0,*,*,*,*,*
Hip Replacement,Provider,NT313,SPIRE WELLESLEY HOSPITAL,EQ-5D Index,9,0.327,0.844,0.517,8,*,*,*,*,*,*
Hip Replacement,Provider,NT314,SPIRE RODING HOSPITAL,EQ-5D Index,*,*,*,*,*,0,0,*,*,*,*
Hip Replacement,Provider,NT315,SPIRE BUSHEY HOSPITAL,EQ-5D Index,41,0.530,0.800,0.269,33,*,*,0.922,0.392,0.262,0.523
Hip Replacement,Provider,NT316,SPIRE HARPENDEN HOSPITAL,EQ-5D Index,21,0.398,0.728,0.330,19,*,*,*,*,*,*
Hip Replacement,Provider,NT317,SPIRE CAMBRIDGE LEA HOSPITAL,EQ-5D Index,*,*,*,*,*,0,0,*,*,*,*
Hip Replacement,Provider,NT318,SPIRE NORWICH HOSPITAL,EQ-5D Index,16,0.407,0.791,0.384,15,*,*,*,*,*,*
Hip Replacement,Provider,NT320,SPIRE PARKWAY HOSPITAL,EQ-5D Index,19,0.497,0.750,0.253,16,*,*,*,*,*,*
Hip Replacement,Provider,NT321,SPIRE LITTLE ASTON HOSPITAL,EQ-5D Index,15,0.343,0.739,0.396,12,*,*,*,*,*,*
Hip Replacement,Provider,NT322,SPIRE LEICESTER HOSPITAL,EQ-5D Index,8,0.665,0.822,0.157,7,*,*,*,*,*,*
Hip Replacement,Provider,NT324,SPIRE CHESHIRE HOSPITAL,EQ-5D Index,26,0.466,0.820,0.353,21,*,*,*,*,*,*
Hip Replacement,Provider,NT325,SPIRE MURRAYFIELD HOSPITAL,EQ-5D Index,*,*,*,*,*,0,0,*,*,*,*
Hip Replacement,Provider,NT327,SPIRE MANCHESTER HOSPITAL,EQ-5D Index,7,0.411,0.713,0.301,7,0,0,*,*,*,*
Hip Replacement,Provider,NT332,SPIRE LEEDS HOSPITAL,EQ-5D Index,*,*,*,*,*,0,0,*,*,*,*
Hip Replacement,Provider,NT333,SPIRE WASHINGTON HOSPITAL,EQ-5D Index,14,0.265,0.745,0.481,13,*,*,*,*,*,*
Hip Replacement,Provider,NT339,SPIRE REGENCY HOSPITAL,EQ-5D Index,9,0.433,0.809,0.376,7,*,*,*,*,*,*
Hip Replacement,Provider,NT343,SPIRE THAMES VALLEY HOSPITAL,EQ-5D Index,*,*,*,*,*,0,0,*,*,*,*
Hip Replacement,Provider,NT344,SPIRE DUNEDIN HOSPITAL,EQ-5D Index,*,*,*,*,0,0,*,*,*,*,*
Hip Replacement,Provider,NT346,SPIRE ST SAVIOURS HOSPITAL,EQ-5D Index,27,0.511,0.739,0.228,17,*,*,*,*,*,*
Hip Replacement,Provider,NT347,SPIRE FYLDE COAST HOSPITAL,EQ-5D Index,*,*,*,*,0,0,*,*,*,*,*
Hip Replacement,Provider,NT348,SPIRE ELLAND HOSPITAL,EQ-5D Index,13,0.189,0.541,0.351,11,*,*,*,*,*,*
Hip Replacement,Provider,NT350,SPIRE METHLEY PARK HOSPITAL,EQ-5D Index,6,0.381,0.719,0.338,*,0,*,*,*,*,*
Hip Replacement,Provider,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,EQ-5D Index,28,0.287,0.814,0.528,28,0,0,*,*,*,*
Hip Replacement,Provider,NT401,BMI - THE ALEXANDRA HOSPITAL,EQ-5D Index,13,0.382,0.743,0.361,12,*,*,*,*,*,*
Hip Replacement,Provider,NT402,BMI - BATH CLINIC,EQ-5D Index,10,0.335,0.912,0.578,9,*,*,*,*,*,*
Hip Replacement,Provider,NT403,BMI - THE BEARDWOOD HOSPITAL,EQ-5D Index,*,*,*,*,*,0,0,*,*,*,*
Hip Replacement,Provider,NT404,BMI - THE BEAUMONT HOSPITAL,EQ-5D Index,*,*,*,*,*,0,0,*,*,*,*
Hip Replacement,Provider,NT406,BMI - THE BLACKHEATH HOSPITAL,EQ-5D Index,*,*,*,*,*,0,0,*,*,*,*
Hip Replacement,Provider,NT411,BMI - THE CLEMENTINE CHURCHILL HOSPITAL,EQ-5D Index,*,*,*,*,*,0,0,*,*,*,*
Hip Replacement,Provider,NT412,BMI - THE DROITWICH SPA HOSPITAL,EQ-5D Index,16,0.580,0.801,0.221,12,*,*,*,*,*,*
Hip Replacement,Provider,NT413,BMI - THE ESPERANCE HOSPITAL,EQ-5D Index,8,0.312,0.739,0.428,7,*,*,*,*,*,*
Hip Replacement,Provider,NT414,BMI - FAWKHAM MANOR HOSPITAL,EQ-5D Index,*,*,*,*,*,0,0,*,*,*,*
Hip Replacement,Provider,NT415,BMI - THE FOSCOTE HOSPITAL,EQ-5D Index,*,*,*,*,*,0,0,*,*,*,*
Hip Replacement,Provider,NT416,BMI - THE GARDEN HOSPITAL,EQ-5D Index,*,*,*,*,*,0,0,*,*,*,*
Hip Replacement,Provider,NT420,BMI - THE HIGHFIELD HOSPITAL,EQ-5D Index,31,0.259,0.707,0.448,29,*,*,0.622,0.363,0.244,0.482
Hip Replacement,Provider,NT421,BMI - THE KINGS OAK HOSPITAL,EQ-5D Index,*,*,*,*,*,0,0,*,*,*,*
Hip Replacement,Provider,NT422,BMI - THE LONDON INDEPENDENT HOSPITAL,EQ-5D Index,*,*,*,*,*,0,0,*,*,*,*
Hip Replacement,Provider,NT424,BMI - THE MERIDEN HOSPITAL,EQ-5D Index,*,*,*,*,*,0,0,*,*,*,*
Hip Replacement,Provider,NT427,BMI - THE PARK HOSPITAL,EQ-5D Index,*,*,*,*,*,0,*,*,*,*,*
Hip Replacement,Provider,NT428,BMI - THE PRINCESS MARGARET HOSPITAL,EQ-5D Index,*,*,*,*,*,0,0,*,*,*,*
Hip Replacement,Provider,NT430,BMI - THE RIDGEWAY HOSPITAL,EQ-5D Index,*,*,*,*,*,0,*,*,*,*,*
Hip Replacement,Provider,NT431,BMI - THE RUNNYMEDE HOSPITAL,EQ-5D Index,*,*,*,*,*,0,0,*,*,*,*
Hip Replacement,Provider,NT432,BMI - THE SANDRINGHAM HOSPITAL,EQ-5D Index,11,0.453,0.886,0.433,10,*,*,*,*,*,*
Hip Replacement,Provider,NT433,BMI - SARUM ROAD HOSPITAL,EQ-5D Index,*,*,*,*,*,*,0,*,*,*,*
Hip Replacement,Provider,NT434,BMI - THE SAXON CLINIC,EQ-5D Index,8,0.326,0.897,0.571,7,*,*,*,*,*,*
Hip Replacement,Provider,NT435,BMI - THE SHELBURNE HOSPITAL,EQ-5D Index,*,*,*,*,*,0,0,*,*,*,*
Hip Replacement,Provider,NT438,BMI - THE SOMERFIELD HOSPITAL,EQ-5D Index,*,*,*,*,*,0,0,*,*,*,*
Hip Replacement,Provider,NT439,BMI - THE SOUTH CHESHIRE PRIVATE HOSPITAL,EQ-5D Index,*,*,*,*,*,0,0,*,*,*,*
Hip Replacement,Provider,NT440,BMI - THORNBURY HOSPITAL,EQ-5D Index,63,0.342,0.807,0.464,57,*,*,0.796,0.454,0.369,0.539
Hip Replacement,Provider,NT441,BMI - THREE SHIRES HOSPITAL,EQ-5D Index,7,0.479,0.910,0.431,7,0,0,*,*,*,*
